,Name,shd,train_time,seed,epoch,Runtime,Hostname,d,model,State,Notes,User,Tags,Created,Sweep,adapt_to_n,batch_size,model_kwargs.dim_hidden,model_kwargs.num_layers,model_kwargs.power_iteration_n_steps,n,number_of_samples,p,s,stage1_kwargs.alpha,stage1_kwargs.batch_size,stage1_kwargs.beta,stage1_kwargs.gamma_increment,stage1_kwargs.learning_rate,stage1_kwargs.mask_threshold,stage1_kwargs.n_epochs,stage1_kwargs.n_epochs_check,stage2_kwargs.alpha,stage2_kwargs.batch_size,stage2_kwargs.beta,stage2_kwargs.dag_penalty_flavor,stage2_kwargs.freeze_gamma_at_dag,stage2_kwargs.freeze_gamma_threshold,stage2_kwargs.gamma_increment,stage2_kwargs.gamma_schedule,stage2_kwargs.learning_rate,stage2_kwargs.n_epochs,stage2_kwargs.n_epochs_check,stage2_kwargs.threshold,num_modules,constraint_mode,hid_dim,lr_init,nonlin,num_layers,num_vars,reg_coeff,alpha,dag,epoch_loss,gamma,is_prescreen,l1,l2,n_edges_pred,n_edges_pred_double_th,n_edges_pred_half_th,nll,precision,precision_double_th,precision_half_th,recall,recall_double_th,recall_half_th,score,score_double_th,score_half_th,shd_double_th,shd_half_th,validation_loss,Aug_lag/gamma,Aug_lag/mu,Monitor/checkup,Train/aug_lagrangian,Train/nll,Train/not_nll,Val/acyclic,Val/aug_lagrangian,Val/constraint_violation,Val/nll,Val/not_nll,Val/reg_value,fraction_edges_mask,h_val,inner_iter,lr,mu,recall_mask,trainer/global_step,Monitor/stationary,w_threshold
283,SDCI-GPU,96.0,591.8151502609253,0,3980.0,599,yolanda,100,SDCI-GPU,finished,-,achille,,2023-10-10T04:05:46.000Z,,,256.0,10.0,1.0,15.0,10000,8000.0,0.05,4,0.01,256.0,0.0002,0.0,0.002,0.2,2000.0,100.0,0.0005,256.0,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000.0,100.0,0.1,,,,,,,,,0.0005,1.6211562119424343,5.494914084672928,9.504752376188094,0.0,1.011332917958498,17.96800446510315,471.0,458.0,485.0,-28.89311128854752,0.8195329087048833,0.8384279475982532,0.7958762886597938,0.965,0.96,0.965,99.0,90.0,113.0,87.0,110.0,-221.17822456359863,,,,,,,,,,,,,0.066,,,,,0.9775,,,
286,SDCI,94.0,1325.2154128551483,0,3980.0,1334,yolanda,100,SDCI,finished,-,achille,,2023-10-05T14:20:46.000Z,,False,256.0,10.0,1.0,15.0,10000,8000.0,0.05,4,0.01,256.0,0.0002,0.0,0.002,0.2,2000.0,100.0,0.0005,256.0,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000.0,100.0,0.1,,,,,,,,,0.0005,1.625455565750599,5.560236990451813,9.504752376188094,0.0,1.008662275969982,17.960235595703125,469.0,456.0,483.0,-28.858213305473328,0.8230277185501066,0.8421052631578947,0.7991718426501035,0.965,0.96,0.965,97.0,88.0,111.0,85.0,108.0,-221.03165435791016,,,,,,,,,,,,,0.0658,,,,,0.9775,,,
287,NOTEARS,327.0,3332.6443724632263,0,,3342,yolanda,100,NOTEARS,finished,-,achille,,2023-10-05T14:21:42.000Z,,,,,,,10000,,0.05,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.0,,,,0.7377049180327869,,,0.225,,,342.0,,,,,,,,,,,,,,,,,,,,,,,,,,9.536743164e-06
288,NOBEARS,386.0,346.75869846343994,0,,357,yolanda,100,NOBEARS,finished,-,achille,,2023-10-05T14:21:26.000Z,,,,,,,10000,,0.05,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,,,0.7619047619047619,,,0.04,,,389.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.1051807403564453
289,DCDI,,,0,,10,yolanda,100,DCDI,failed,-,achille,,2023-10-05T14:21:26.000Z,,,,,,,10000,,0.05,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,DCDFG,2473.0,666.5369064807892,0,445.0,678,yolanda,100,DCDFG,finished,-,achille,,2023-10-05T14:21:26.000Z,,,,,,,10000,,0.05,4,,,,,,,,,,,,,,,,,,,,,10.0,exp,16.0,0.001,leaky_relu,2.0,100.0,0.1,,,,,,,,2418.0,,,,0.0678246484698097,,,0.41,,,2490.0,,,,,,374753.28125,1441151872.0,224.0,0.9704805612564088,0.9513440132141112,0.0191365480422973,,0.9808617234230042,0.0,0.9617276191711426,0.0191341042518615,0.1913409382104873,,,,,,,28097.0,72.0,
291,DAGMA,,,0,,24,yolanda,100,DAGMA,failed,-,achille,,2023-10-05T14:21:58.000Z,,,,,,,10000,,0.05,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.540479302064966,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0002,0.1,,,,
292,sortnregress,843.0,23.563804388046265,2,,34,yolanda,200,Sortnregress,finished,-,achille,,2023-10-05T15:22:29.000Z,,,,,,,10000,,0.05,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.0,,,,0.3382978723404255,,,0.19875,,,952.0,,,,,,,,,,,,,,,,,,,,,,,,,,
293,SDCI-no-s1,3047.0,1972.0677020549776,2,1981.0,1982,yolanda,200,SDCI,finished,-,achille,,2023-10-07T21:34:35.000Z,,,256.0,10.0,1.0,15.0,10000,8000.0,0.05,4,0.01,256.0,0.0002,0.0,0.002,-1.0,0.0,100.0,0.0005,256.0,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000.0,100.0,0.1,,,,,,,,,0.0005,3.7468784749507904,21.2553306221962,9.504752376188094,0.0,3.052483357489109,31.77353650331497,3816.0,1995.0,6481.0,-49.18384099006653,0.2041404612159329,0.3889724310776942,0.1208146890911896,0.97375,0.97,0.97875,3058.0,1243.0,5715.0,1232.0,5702.0,-341.1690864562988,,,,,,,,,,,,,0.995,,,,,1.0,,,
294,SDCI-GPU,224.0,608.2372362613678,2,3561.0,618,yolanda,200,SDCI-GPU,finished,-,achille,,2023-10-10T04:35:56.000Z,,,256.0,10.0,1.0,15.0,10000,8000.0,0.05,4,0.01,256.0,0.0002,0.0,0.002,0.2,2000.0,100.0,0.0005,256.0,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000.0,100.0,0.1,,,,,,,,,0.0005,2.027145028114319,19.593982577323917,9.504752376188094,0.0,2.185129426419735,35.788288950920105,945.0,919.0,961.0,-37.6469464302063,0.7978835978835979,0.8204570184983678,0.785639958376691,0.9425,0.9425,0.94375,237.0,211.0,251.0,199.0,238.0,-285.1416435241699,,,,,,,,,,,,,0.03365,,,,,0.965,,,
296,SDCI,223.0,2957.1672778129578,2,3561.0,2968,yolanda,200,SDCI,finished,-,achille,,2023-10-05T15:22:29.000Z,,False,256.0,10.0,1.0,15.0,10000,8000.0,0.05,4,0.01,256.0,0.0002,0.0,0.002,0.2,2000.0,100.0,0.0005,256.0,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000.0,100.0,0.1,,,,,,,,,0.0005,2.0283534973859787,19.607283771038052,9.504752376188094,0.0,2.185424081981182,35.800365686416626,944.0,919.0,961.0,-37.65750324726105,0.798728813559322,0.8204570184983678,0.785639958376691,0.9425,0.9425,0.94375,236.0,211.0,251.0,199.0,238.0,-285.2493438720703,,,,,,,,,,,,,0.03365,,,,,0.965,,,
297,NOTEARS,622.0,15610.756541490557,2,,15622,yolanda,200,NOTEARS,finished,-,achille,,2023-10-05T15:38:24.000Z,,,,,,,10000,,0.05,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.0,,,,0.7490909090909091,,,0.2575,,,663.0,,,,,,,,,,,,,,,,,,,,,,,,,,9.536743164e-06
298,NOBEARS,765.0,771.4796426296234,2,,786,yolanda,200,NOBEARS,finished,-,achille,,2023-10-05T15:35:23.000Z,,,,,,,10000,,0.05,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,,,,0.5362318840579711,,,0.04625,,,795.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.1093196868896484
299,DCDFG,3788.0,1457.3582940101624,2,366.0,1468,yolanda,200,DCDFG,finished,-,achille,,2023-10-05T15:23:34.000Z,,,,,,,10000,,0.05,4,,,,,,,,,,,,,,,,,,,,,10.0,exp,16.0,0.001,leaky_relu,2.0,200.0,0.1,,,,,,,,3401.0,,,,0.0570420464569244,,,0.2425,,,3813.0,,,,,,25295.29296875,45035996.0,185.0,0.9964963793754578,0.9802452325820924,0.0162511467933654,,1.0158737897872925,0.0,0.9996204376220704,0.0162533521652221,0.162534013390541,,,,,,,23120.0,78.0,
300,sortnregress,824.0,21.827768087387085,1,,34,yolanda,200,Sortnregress,finished,-,achille,,2023-10-05T15:21:17.000Z,,,,,,,10000,,0.05,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.0,,,,0.3435294117647058,,,0.1825,,,933.0,,,,,,,,,,,,,,,,,,,,,,,,,,
301,SDCI-no-s1,2713.0,1607.9222519397736,1,1981.0,1617,yolanda,200,SDCI,finished,-,achille,,2023-10-07T21:34:05.000Z,,,256.0,10.0,1.0,15.0,10000,8000.0,0.05,4,0.01,256.0,0.0002,0.0,0.002,-1.0,0.0,100.0,0.0005,256.0,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000.0,100.0,0.1,,,,,,,,,0.0005,3.847191587090492,21.96358370780945,9.504752376188094,0.0,2.900575377047062,30.45029127597809,3456.0,1826.0,6122.0,-47.953885197639465,0.2204861111111111,0.4112814895947426,0.1251225089839921,0.9525,0.93875,0.9575,2732.0,1124.0,5390.0,1108.0,5371.0,-334.07850646972656,,,,,,,,,,,,,0.995,,,,,1.0,,,
302,SDCI-GPU,212.0,617.7114028930664,1,3581.0,626,yolanda,200,SDCI-GPU,finished,-,achille,,2023-10-10T04:26:38.000Z,,,256.0,10.0,1.0,15.0,10000,8000.0,0.05,4,0.01,256.0,0.0002,0.0,0.002,0.2,2000.0,100.0,0.0005,256.0,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000.0,100.0,0.1,,,,,,,,,0.0005,2.1601691395044327,19.43272709846497,9.504752376188094,0.0,2.0498870834708214,33.54580748081207,891.0,858.0,908.0,-36.69483947753906,0.8237934904601572,0.8496503496503497,0.8116740088105727,0.9175,0.91125,0.92125,223.0,200.0,234.0,190.0,223.0,-284.15401458740234,,,,,,,,,,,,,0.03155,,,,,0.94,,,
304,SDCI,213.0,4093.049568653106,1,3581.0,4104,yolanda,200,SDCI,finished,-,achille,,2023-10-05T15:21:18.000Z,,False,256.0,10.0,1.0,15.0,10000,8000.0,0.05,4,0.01,256.0,0.0002,0.0,0.002,0.2,2000.0,100.0,0.0005,256.0,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000.0,100.0,0.1,,,,,,,,,0.0005,2.159468285739422,19.40985864400864,9.504752376188094,0.0,2.041231080889702,33.47287094593048,890.0,858.0,905.0,-36.62945389747619,0.8235955056179776,0.8484848484848485,0.8132596685082873,0.91625,0.91,0.92,224.0,202.0,233.0,192.0,222.0,-283.34944915771484,,,,,,,,,,,,,0.031425,,,,,0.93875,,,
305,NOTEARS,616.0,13487.990664243698,1,,13500,yolanda,200,NOTEARS,finished,-,achille,,2023-10-05T15:21:17.000Z,,,,,,,10000,,0.05,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.0,,,,0.7737226277372263,,,0.265,,,650.0,,,,,,,,,,,,,,,,,,,,,,,,,,9.536743164e-06
306,NOBEARS,779.0,984.1466686725616,1,,996,yolanda,200,NOBEARS,finished,-,achille,,2023-10-05T15:21:17.000Z,,,,,,,10000,,0.05,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,,,,0.5111111111111111,,,0.02875,,,799.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.1175403594970703
307,DCDFG,4087.0,1733.2768378257751,1,473.0,1745,yolanda,200,DCDFG,finished,-,achille,,2023-10-05T15:21:17.000Z,,,,,,,10000,,0.05,4,,,,,,,,,,,,,,,,,,,,,10.0,exp,16.0,0.001,leaky_relu,2.0,200.0,0.1,,,,,,,,3692.0,,,,0.0536294691224268,,,0.2475,,,4096.0,,,,,,13018.2626953125,720575936.0,238.0,1.0780807733535769,1.0603724718093872,0.0177083015441894,,1.0839519500732422,0.0,1.0662424564361572,0.0177094936370849,0.1770946979522705,,,,,,,29861.0,76.0,
308,sortnregress,805.0,17.63778591156006,0,,32,yolanda,200,Sortnregress,finished,-,achille,,2023-10-05T15:21:17.000Z,,,,,,,10000,,0.05,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.0,,,,0.3922902494331066,,,0.21625,,,895.0,,,,,,,,,,,,,,,,,,,,,,,,,,
309,SDCI-no-s1,2865.0,1625.882532596588,0,1981.0,1635,yolanda,200,SDCI,finished,-,achille,,2023-10-07T21:34:01.000Z,,,256.0,10.0,1.0,15.0,10000,8000.0,0.05,4,0.01,256.0,0.0002,0.0,0.002,-1.0,0.0,100.0,0.0005,256.0,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000.0,100.0,0.1,,,,,,,,,0.0005,3.698129989206791,1.0248841047286987,9.504752376188094,0.0,2.8977601006627083,30.17149657011032,3586.0,1998.0,6154.0,-67.19418168067932,0.2097044060234244,0.3708708708708709,0.1231719207019824,0.94,0.92625,0.9475,2882.0,1316.0,5438.0,1304.0,5421.0,-488.5688056945801,,,,,,,,,,,,,0.995,,,,,1.0,,,
310,SDCI-GPU,248.0,608.1356031894684,0,3621.0,618,yolanda,200,SDCI-GPU,finished,-,achille,,2023-10-10T04:25:01.000Z,,,256.0,10.0,1.0,15.0,10000,8000.0,0.05,4,0.01,256.0,0.0002,0.0,0.002,0.2,2000.0,100.0,0.0005,256.0,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000.0,100.0,0.1,,,,,,,,,0.0005,2.1394841000437737,-1.895121455192566,9.504752376188094,0.0,2.047353111207485,34.73798167705536,886.0,863.0,895.0,-59.015721917152405,0.8058690744920993,0.8238702201622248,0.7988826815642458,0.8925,0.88875,0.89375,258.0,241.0,265.0,231.0,254.0,-457.6744003295898,,,,,,,,,,,,,0.030575,,,,,0.9125,,,
312,SDCI,240.0,3432.878238201142,0,3980.0,3444,yolanda,200,SDCI,finished,-,achille,,2023-10-05T15:21:17.000Z,,False,256.0,10.0,1.0,15.0,10000,8000.0,0.05,4,0.01,256.0,0.0002,0.0,0.002,0.2,2000.0,100.0,0.0005,256.0,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000.0,100.0,0.1,,,,,,,,,0.0005,2.1463215947151184,-1.8807170391082764,9.504752376188094,0.0,2.029194787144661,34.44158852100372,887.0,870.0,898.0,-58.75175523757935,0.8105975197294251,0.8241379310344827,0.8017817371937639,0.89875,0.89625,0.9,249.0,236.0,258.0,227.0,248.0,-455.45334243774414,,,,,,,,,,,,,0.03035,,,,,0.91625,,,
313,NOTEARS,,,0,,21543,yolanda,200,NOTEARS,crashed,-,achille,,2023-10-05T15:21:17.000Z,,,,,,,10000,,0.05,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,NOBEARS,766.0,804.1120352745056,0,,816,yolanda,200,NOBEARS,finished,-,achille,,2023-10-05T15:21:17.000Z,,,,,,,10000,,0.05,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,0.68,,,0.0425,,,782.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.1209926605224609
315,DCDFG,9097.0,1486.858782529831,0,373.0,1499,yolanda,200,DCDFG,finished,-,achille,,2023-10-05T15:21:17.000Z,,,,,,,10000,,0.05,4,,,,,,,,,,,,,,,,,,,,,10.0,exp,16.0,0.001,leaky_relu,2.0,200.0,0.1,,,,,,,,8949.0,,,,0.0350877192982456,,,0.3925,,,9121.0,,,,,,24411.673828125,720575936.0,188.0,0.988113284111023,0.9704431295394896,0.0176701545715332,,0.9977340698242188,0.0,0.9800626635551452,0.0176714062690734,0.1767149269580841,,,,,,,23561.0,83.0,
316,sortnregress,1177.0,75.45169067382812,2,,89,yolanda,300,Sortnregress,finished,-,achille,,2023-10-05T16:30:15.000Z,,,,,,,10000,,0.05,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.0,,,,0.4048442906574394,,,0.195,,,1310.0,,,,,,,,,,,,,,,,,,,,,,,,,,
317,SDCI-no-s1,4689.0,7549.758604049683,2,1981.0,7560,yolanda,300,SDCI,finished,-,achille,,2023-10-07T21:41:06.000Z,,,256.0,10.0,1.0,15.0,10000,8000.0,0.05,4,0.01,256.0,0.0002,0.0,0.002,-1.0,0.0,100.0,0.0005,256.0,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000.0,100.0,0.1,,,,,,,,,0.0005,5.0976333022117615,9.407428741455078,9.504752376188094,0.0,4.993151694536209,44.77873933315277,5842.0,3002.0,11460.0,-88.81620359420776,0.1997603560424512,0.388074616922052,0.1023560209424083,0.9725,0.9708333333333332,0.9775,4708.0,1872.0,10314.0,1855.0,10296.0,-612.1058120727539,,,,,,,,,,,,,0.9966666666666668,,,,,1.0,,,
319,SDCI,336.0,5450.288623094559,2,3081.0,5460,yolanda,300,SDCI,finished,-,achille,,2023-10-05T16:29:06.000Z,,False,256.0,10.0,1.0,15.0,10000,8000.0,0.05,4,0.01,256.0,0.0002,0.0,0.002,0.2,2000.0,100.0,0.0005,256.0,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000.0,100.0,0.1,,,,,,,,,0.0005,2.610892206430435,6.694308638572693,9.504752376188094,0.0,3.177854113280773,51.42631638050079,1374.0,1324.0,1393.0,-72.72574520111084,0.8100436681222707,0.8353474320241692,0.7989949748743719,0.9275,0.9216666666666666,0.9275,348.0,312.0,367.0,301.0,352.0,-555.796272277832,,,,,,,,,,,,,0.0213555555555555,,,,,0.9441666666666668,,,
320,NOTEARS,,,2,,21572,yolanda,300,NOTEARS,crashed,-,achille,,2023-10-05T16:53:02.000Z,,,,,,,10000,,0.05,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,NOBEARS,1155.0,1682.4834921360016,2,,1696,yolanda,300,NOBEARS,finished,-,achille,,2023-10-05T16:51:11.000Z,,,,,,,10000,,0.05,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,,,,0.6486486486486487,,,0.04,,,1178.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.1203250885009765
322,DCDFG,4238.0,2933.5773873329163,2,363.0,2945,yolanda,300,DCDFG,finished,-,achille,,2023-10-05T16:32:17.000Z,,,,,,,10000,,0.05,4,,,,,,,,,,,,,,,,,,,,,10.0,exp,16.0,0.001,leaky_relu,2.0,300.0,0.1,,,,,,,,3331.0,,,,0.0414290003002101,,,0.115,,,4255.0,,,,,,352236.625,11529214976.0,183.0,1.0436385869979858,1.0283890962600708,0.015249490737915,,1.049028396606445,0.0,1.0337783098220823,0.0152500867843627,0.1525010913610458,,,,,,,22931.0,87.0,
323,sortnregress,1221.0,48.2337441444397,1,,63,yolanda,300,Sortnregress,finished,-,achille,,2023-10-05T16:12:28.000Z,,,,,,,10000,,0.05,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.0,,,,0.3645990922844176,,,0.2008333333333333,,,1379.0,,,,,,,,,,,,,,,,,,,,,,,,,,
324,SDCI-no-s1,4116.0,6741.718718290329,1,1981.0,6750,yolanda,300,SDCI,finished,-,achille,,2023-10-07T21:40:25.000Z,,,256.0,10.0,1.0,15.0,10000,8000.0,0.05,4,0.01,256.0,0.0002,0.0,0.002,-1.0,0.0,100.0,0.0005,256.0,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000.0,100.0,0.1,,,,,,,,,0.0005,5.158264681696892,11.201674580574036,9.504752376188094,0.0,4.944167360663414,46.94677114486694,5258.0,2794.0,10353.0,-89.7172908782959,0.2204260174971472,0.41159627773801,0.112527769728581,0.9658333333333332,0.9583333333333334,0.9708333333333332,4140.0,1694.0,9223.0,1676.0,9198.0,-623.6126098632812,,,,,,,,,,,,,0.9966666666666668,,,,,1.0,,,
326,SDCI,360.0,6405.056082963944,1,3261.0,6419,yolanda,300,SDCI,finished,-,achille,,2023-10-05T16:04:51.000Z,,False,256.0,10.0,1.0,15.0,10000,8000.0,0.05,4,0.01,256.0,0.0002,0.0,0.002,0.2,2000.0,100.0,0.0005,256.0,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000.0,100.0,0.1,,,,,,,,,0.0005,2.605062313377857,7.399803936481476,9.504752376188094,0.0,3.218507207930088,52.49145424365997,1401.0,1350.0,1417.0,-73.0706295967102,0.7922912205567452,0.8185185185185185,0.7854622441778405,0.925,0.9208333333333332,0.9275,381.0,340.0,391.0,320.0,371.0,-566.3362579345703,,,,,,,,,,,,,0.0214222222222222,,,,,0.9458333333333332,,,
327,NOTEARS,,,1,,21572,yolanda,300,NOTEARS,crashed,-,achille,,2023-10-05T16:23:52.000Z,,,,,,,10000,,0.05,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,NOBEARS,1159.0,1990.6856169700625,1,,2001,yolanda,300,NOBEARS,finished,-,achille,,2023-10-05T16:19:11.000Z,,,,,,,10000,,0.05,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,,,,0.5616438356164384,,,0.0341666666666666,,,1191.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.1208209991455078
329,DCDFG,13140.0,2186.0031683444977,1,369.0,2198,yolanda,300,DCDFG,finished,-,achille,,2023-10-05T16:14:01.000Z,,,,,,,10000,,0.05,4,,,,,,,,,,,,,,,,,,,,,10.0,exp,16.0,0.001,leaky_relu,2.0,300.0,0.1,,,,,,,,12731.0,,,,0.0292200141387165,,,0.31,,,13187.0,,,,,,754.5362548828125,22517998.0,186.0,1.1134991645812988,1.0989596843719482,0.0145394802093505,,1.1074872016906738,0.0,1.0929465293884275,0.014540672302246,0.1454068273305893,,,,,,,23309.0,79.0,
330,sortnregress,1174.0,48.41700911521912,0,,60,yolanda,300,Sortnregress,finished,-,achille,,2023-10-05T15:48:33.000Z,,,,,,,10000,,0.05,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.0,,,,0.3980582524271844,,,0.205,,,1326.0,,,,,,,,,,,,,,,,,,,,,,,,,,
331,SDCI-no-s1,4605.0,6729.565104007721,0,1981.0,6739,yolanda,300,SDCI,finished,-,achille,,2023-10-07T21:39:57.000Z,,,256.0,10.0,1.0,15.0,10000,8000.0,0.05,4,0.01,256.0,0.0002,0.0,0.002,-1.0,0.0,100.0,0.0005,256.0,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000.0,100.0,0.1,,,,,,,,,0.0005,5.196808069944382,5.031286597251892,9.504752376188094,0.0,4.924421668052673,44.75781714916229,5736.0,2964.0,11454.0,-94.04532504081726,0.2013598326359832,0.3890013495276653,0.1017111925964728,0.9625,0.9608333333333332,0.9708333333333332,4626.0,1858.0,10324.0,1841.0,10299.0,-654.5859451293945,,,,,,,,,,,,,0.9966666666666668,,,,,1.0,,,
332,SDCI-GPU,360.0,603.534565448761,0,3421.0,613,yolanda,300,SDCI,finished,-,achille,,2023-10-06T06:52:53.000Z,,,256.0,10.0,1.0,15.0,10000,8000.0,0.05,4,0.01,256.0,0.0002,0.0,0.002,0.2,2000.0,100.0,0.0005,256.0,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000.0,100.0,0.1,,,,,,,,,0.0005,2.6950871869921684,2.9908525943756104,9.504752376188094,0.0,3.164328195154667,51.692702770233154,1395.0,1339.0,1415.0,-77.4823145866394,0.792831541218638,0.8222554144884242,0.781625441696113,0.9216666666666666,0.9175,0.9216666666666666,383.0,337.0,403.0,317.0,379.0,-599.9980545043945,,,,,,,,,,,,,0.0212222222222222,,,,,0.9408333333333332,,,
334,SDCI,354.0,6362.150431156158,0,3421.0,6374,yolanda,300,SDCI,finished,-,achille,,2023-10-05T15:47:13.000Z,,False,256.0,10.0,1.0,15.0,10000,8000.0,0.05,4,0.01,256.0,0.0002,0.0,0.002,0.2,2000.0,100.0,0.0005,256.0,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000.0,100.0,0.1,,,,,,,,,0.0005,2.6908548921346664,3.007904827594757,9.504752376188094,0.0,3.1702089607715607,51.79154968261719,1389.0,1334.0,1408.0,-77.5297622680664,0.7962562994960403,0.8253373313343328,0.7855113636363636,0.9216666666666666,0.9175,0.9216666666666666,377.0,332.0,396.0,312.0,373.0,-600.2210540771484,,,,,,,,,,,,,0.0211555555555555,,,,,0.9408333333333332,,,
335,NOTEARS,,,0,,21572,yolanda,300,NOTEARS,crashed,-,achille,,2023-10-05T15:50:47.000Z,,,,,,,10000,,0.05,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,NOBEARS,1133.0,1986.164357662201,0,,1997,yolanda,300,NOBEARS,finished,-,achille,,2023-10-05T15:50:03.000Z,,,,,,,10000,,0.05,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,,,,0.6296296296296297,,,0.0566666666666666,,,1172.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.1136302947998046
337,DCDFG,4476.0,2348.637655735016,0,375.0,2359,yolanda,300,DCDFG,finished,-,achille,,2023-10-05T15:48:54.000Z,,,,,,,10000,,0.05,4,,,,,,,,,,,,,,,,,,,,,10.0,exp,16.0,0.001,leaky_relu,2.0,300.0,0.1,,,,,,,,3567.0,,,,0.0389683207176899,,,0.1158333333333333,,,4489.0,,,,,,1587831.25,46116859904.0,189.0,1.1250373125076294,1.111532211303711,0.0135051012039184,,1.1216124296188354,0.0,1.1081079244613647,0.0135045051574707,0.1350464075803756,,,,,,,23687.0,81.0,
338,sortnregress,1521.0,85.60421919822693,2,,97,yolanda,400,Sortnregress,finished,-,achille,,2023-10-05T19:06:49.000Z,,,,,,,10000,,0.05,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.0,,,,0.4362980769230769,,,0.226875,,,1706.0,,,,,,,,,,,,,,,,,,,,,,,,,,
339,SDCI-no-s1,6529.0,11162.816433668137,2,1981.0,11174,yolanda,400,SDCI,finished,-,achille,,2023-10-07T21:43:51.000Z,,,256.0,10.0,1.0,15.0,10000,8000.0,0.05,4,0.01,256.0,0.0002,0.0,0.002,-1.0,0.0,100.0,0.0005,256.0,0.005,power_iteration,True,0.01,0.005,linear,0.001,2000.0,100.0,0.1,,,,,,,,,0.0005,6.684232130646706,24.774642944335938,9.504752376188094,0.0,7.588318049907684,60.62808692455292,8071.0,4070.0,18139.0,-106.9737319946289,0.1932845991822574,0.3832923832923833,0.086333314956723,0.975,0.975,0.97875,6551.0,2550.0,16607.0,2530.0,16585.0,-682.1395034790039,,,,,,,,,,,,,0.9975,,,,,1.0,,,
