"Name","d","s","intervention_frac","seed","shd","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","constraint_mode","hid_dim","lr_init","model","model_kwargs.dim_hidden","model_kwargs.num_layers","model_kwargs.power_iteration_n_steps","n","nonlin","num_layers","num_modules","num_vars","number_of_samples","p","reg_coeff","stage1_kwargs.alpha","stage1_kwargs.batch_size","stage1_kwargs.beta","stage1_kwargs.gamma_increment","stage1_kwargs.learning_rate","stage1_kwargs.mask_threshold","stage1_kwargs.n_epochs","stage1_kwargs.n_epochs_check","stage2_kwargs.alpha","stage2_kwargs.batch_size","stage2_kwargs.beta","stage2_kwargs.dag_penalty_flavor","stage2_kwargs.freeze_gamma_at_dag","stage2_kwargs.freeze_gamma_threshold","stage2_kwargs.gamma_increment","stage2_kwargs.gamma_schedule","stage2_kwargs.learning_rate","stage2_kwargs.n_epochs","stage2_kwargs.n_epochs_check","stage2_kwargs.threshold","Aug_lag/gamma","Aug_lag/mu","Monitor/checkup","Monitor/stationary","Train/aug_lagrangian","Train/nll","Train/not_nll","Val/acyclic","Val/aug_lagrangian","Val/constraint_violation","Val/nll","Val/not_nll","Val/reg_value","alpha","dag","epoch","epoch_loss","fraction_edges_mask","gamma","is_prescreen","l1","l2","n_edges_pred","n_edges_pred_double_th","n_edges_pred_half_th","nll","precision","precision_double_th","precision_half_th","recall","recall_double_th","recall_half_th","recall_mask","score","score_double_th","score_half_th","shd_double_th","shd_half_th","train_time","trainer/global_step","validation_loss"
"DCDFG","30","2","0.25","0","235","finished","-","achille","","2023-10-10T05:17:38.000Z","600","","","exp","16","0.001","DCDFG","","","","10000","leaky_relu","2","10","30","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","1158.857666015625","703687.4375","273","61","0.4248337149620056","0.4086302518844605","0.016203463077545166","","0.4508010745048523","0","0.4345967173576355","0.016204357147216797","0.1620435267686844","","","543","","","","","","","263","","","","0.1634980988593156","","","0.7166666666666667","","","","237","","","","","589.4579343795776","47871",""
"GIES","20","4","1","2","92","finished","-","achille","","2023-10-10T05:17:25.000Z","100","","","","","","GIES","","","","10000","","","","","","0.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","154","","","","0.4220779220779221","","","0.8125","","","","104","","","","","88.29328751564026","",""
"GIES","20","6","0.5","0","116","finished","-","achille","","2023-10-10T05:17:19.000Z","480","","","","","","GIES","","","","10000","","","","","","0.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","177","","","","0.3785310734463277","","","0.5583333333333333","","","","163","","","","","467.6400935649872","",""
"GIES","20","4","0.75","2","93","finished","-","achille","","2023-10-10T05:15:53.000Z","89","","","","","","GIES","","","","10000","","","","","","0.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","150","","","","0.4266666666666667","","","0.8","","","","102","","","","","77.64855861663818","",""
"GIES","20","8","0.25","0","83","finished","-","achille","","2023-10-10T05:15:43.000Z","571","","","","","","GIES","","","","10000","","","","","","0.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","171","","","","0.6081871345029239","","","0.65","","","","123","","","","","559.3512985706329","",""
"GIES","20","4","1","1","108","finished","-","achille","","2023-10-10T05:15:19.000Z","124","","","","","","GIES","","","","10000","","","","","","0.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","166","","","","0.3734939759036144","","","0.775","","","","122","","","","","112.99062705039978","",""
"GIES","20","6","0.25","1","105","finished","-","achille","","2023-10-10T05:15:16.000Z","228","","","","","","GIES","","","","10000","","","","","","0.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","163","","","","0.4601226993865031","","","0.625","","","","133","","","","","216.1968595981598","",""
"GIES","20","4","0.5","2","90","finished","-","achille","","2023-10-10T05:14:33.000Z","78","","","","","","GIES","","","","10000","","","","","","0.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","144","","","","0.4305555555555556","","","0.775","","","","100","","","","","66.56569123268127","",""
"GIES","20","4","0.25","0","126","finished","-","achille","","2023-10-10T05:14:33.000Z","204","","","","","","GIES","","","","10000","","","","","","0.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","162","","","","0.2716049382716049","","","0.55","","","","154","","","","","193.41122770309448","",""
"GIES","20","8","0.25","1","114","finished","-","achille","","2023-10-10T05:14:12.000Z","238","","","","","","GIES","","","","10000","","","","","","0.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","162","","","","0.4444444444444444","","","0.45","","","","178","","","","","225.20684504508972","",""
"GIES","20","4","0.75","1","92","finished","-","achille","","2023-10-10T05:14:05.000Z","72","","","","","","GIES","","","","10000","","","","","","0.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","153","","","","0.42483660130718953","","","0.8125","","","","103","","","","","59.412193775177","",""
"GIES","20","6","0.25","0","128","finished","-","achille","","2023-10-10T05:12:42.000Z","275","","","","","","GIES","","","","10000","","","","","","0.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","174","","","","0.2988505747126437","","","0.43333333333333335","","","","190","","","","","262.6752634048462","",""
"GIES","20","4","0.5","1","87","finished","-","achille","","2023-10-10T05:12:34.000Z","88","","","","","","GIES","","","","10000","","","","","","0.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","148","","","","0.4594594594594595","","","0.85","","","","92","","","","","76.16877579689026","",""
"GIES","20","2","1","1","56","finished","-","achille","","2023-10-10T05:11:40.000Z","32","","","","","","GIES","","","","10000","","","","","","0.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90","","","","0.3888888888888889","","","0.875","","","","60","","","","","20.57809281349182","",""
"GIES","20","2","1","2","54","finished","-","achille","","2023-10-10T05:11:35.000Z","30","","","","","","GIES","","","","10000","","","","","","0.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89","","","","0.4157303370786517","","","0.925","","","","55","","","","","18.35884165763855","",""
"GIES","20","4","0.25","2","118","finished","-","achille","","2023-10-10T05:11:35.000Z","176","","","","","","GIES","","","","10000","","","","","","0.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","161","","","","0.3105590062111801","","","0.625","","","","141","","","","","163.89975714683533","",""
"DCDFG","40","8","0","0","488","finished","-","achille","","2023-10-10T05:11:20.000Z","1823","","","exp","16","0.001","DCDFG","","","","10000","leaky_relu","2","10","40","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","48652.5","90071992","374","70","0.4636495113372803","0.44076862931251526","0.022880882024765015","","0.4639526605606079","0","0.4410688877105713","0.02288377285003662","0.22883793711662292","","","744","","","","","","","497","","","","0.2716297786720322","","","0.421875","","","","547","","","","","1810.5848271846771","46934",""
"SDCI","40","6","0","1","80","finished","-","achille","","2023-10-10T05:11:20.000Z","1952","","256","","","","SDCI","10","1","15","10000","","","","","8000","0.1","","0.01","256","0.0002","0","0.002","0.2","2000","100","0.0005","256","0.005","power_iteration","true","0.01","0.005","linear","0.001","2000","100","0.1","","","","","","","","","","","","","","0.0005","0.9650922417640686","3341","22.46059077978134","0.276875","9.504752376188094","0","0.35238361079245806","6.933593615889549","248","235","255","6.001650899648666","0.8024193548387096","0.825531914893617","0.792156862745098","0.8291666666666667","0.8083333333333333","0.8416666666666667","0.9791666666666666","90","87","91","78","80","1938.3294529914856","","50.91843223571777"
"DCDFG","40","6","0","1","467","finished","-","achille","","2023-10-10T05:11:20.000Z","1744","","","exp","16","0.001","DCDFG","","","","10000","leaky_relu","2","10","40","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","444.9761657714844","703687.4375","362","64","0.7452452778816223","0.7221099138259888","0.023135364055633545","","0.7679688334465027","0","0.7448293566703796","0.023139476776123047","0.23139514029026031","","","721","","","","","","","498","","","","0.21887550200803213","","","0.45416666666666666","","","","520","","","","","1729.5733399391174","45485",""
"DCDFG","40","6","0","2","520","finished","-","achille","","2023-10-10T05:11:20.000Z","1619","","","exp","16","0.001","DCDFG","","","","10000","leaky_relu","2","10","40","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","48160.9921875","90071992","330","67","0.391059011220932","0.36764007806777954","0.023418933153152462","","0.42656582593917847","0","0.4031459093093872","0.02341991662979126","0.23419879376888275","","","656","","","","","","","613","","","","0.22512234910277323","","","0.575","","","","577","","","","","1606.6722738742828","41390",""
"DCDI","40","8","0","1","125","finished","-","achille","","2023-10-10T05:11:20.000Z","5435","","","exp","16","0.001","DCDI","","","","10000","","2","","40","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","99198153806315520","3.4844914160935143e+33","1241","253","-0.1181475669145584","-0.14259323477745056","0.02444566786289215","1","-0.03146696090698242","2.0881051730843128e-20","-0.0558297298848629","0.02436276897788048","0.22290648519992828","","","2479","","","","","","","357","","","","0.7450980392156863","","","0.83125","","","","145","","","","","5422.644473314285","156239",""
"SDCI","40","6","0","2","120","finished","-","achille","","2023-10-10T05:11:20.000Z","2288","","256","","","","SDCI","10","1","15","10000","","","","","8000","0.1","","0.01","256","0.0002","0","0.002","0.2","2000","100","0.0005","256","0.005","power_iteration","true","0.01","0.005","linear","0.001","2000","100","0.1","","","","","","","","","","","","","","0.0005","1.1558414362370968","3980","6.238855957984924","0.344375","9.504752376188094","0","0.4109122892841697","7.45117674767971","301","292","317","-12.609219312667848","0.6910299003322259","0.702054794520548","0.668769716088328","0.8666666666666667","0.8541666666666666","0.8833333333333333","0.95","125","122","133","118","128","2275.6840875148773","","-97.640944480896"
"SDCI","40","8","0","0","133","finished","-","achille","","2023-10-10T05:11:20.000Z","2302","","256","","","","SDCI","10","1","15","10000","","","","","8000","0.1","","0.01","256","0.0002","0","0.002","0.2","2000","100","0.0005","256","0.005","power_iteration","true","0.01","0.005","linear","0.001","2000","100","0.1","","","","","","","","","","","","","","0.0005","1.0951988883316517","3980","6.6696136593818665","0.38875","9.504752376188094","0","0.46322211623191833","8.022386461496353","354","337","366","-12.225589036941528","0.7542372881355932","0.7804154302670623","0.7459016393442623","0.834375","0.821875","0.853125","0.921875","140","131","140","127","133","2288.514286994934","","-92.56736850738524"
"DCDFG","40","8","0","1","401","finished","-","achille","","2023-10-10T05:11:20.000Z","1748","","","exp","16","0.001","DCDFG","","","","10000","leaky_relu","2","10","40","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","25631.447265625","45035996","395","68","0.5069692134857178","0.4856785237789154","0.021290689706802368","","0.5308651328086853","0","0.509571373462677","0.0212937593460083","0.21293723583221436","","","786","","","","","","","288","","","","0.2881944444444444","","","0.259375","","","","442","","","","","1733.7076070308683","49580",""
"DCDI","40","8","0","2","182","finished","-","achille","","2023-10-10T05:11:19.000Z","5145","","","exp","16","0.001","DCDI","","","","10000","","2","","40","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","361833230703263740","1.3937965664374055e+34","1180","258","-0.07772674411535263","-0.1092539206147194","0.03152717649936676","1","0.04025251418352127","9.25109830570713e-21","0.008772042579948902","0.03148047253489494","0.28132519125938416","","","2356","","","","","","","450","","","","0.6422222222222222","","","0.903125","","","","192","","","","","5132.502276420593","148490",""
"SDCI","40","8","0","2","178","finished","-","achille","","2023-10-10T05:11:19.000Z","2051","","256","","","","SDCI","10","1","15","10000","","","","","8000","0.1","","0.01","256","0.0002","0","0.002","0.2","2000","100","0.0005","256","0.005","power_iteration","true","0.01","0.005","linear","0.001","2000","100","0.1","","","","","","","","","","","","","","0.0005","1.3462497889995575","3980","13.306006133556366","0.40125","9.504752376188094","0","0.4916099952533841","8.916622459888458","389","375","399","-8.897996917366982","0.6658097686375322","0.6826666666666666","0.6616541353383458","0.809375","0.8","0.825","0.925","191","183","191","171","178","2039.4957542419431","","-67.11263799667358"
"DCDI","40","8","0","0","164","finished","-","achille","","2023-10-10T05:11:18.000Z","6147","","","exp","16","0.001","DCDI","","","","10000","","2","","40","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","1462031881447932000","1.1150372531499246e+35","1239","273","-0.142268568277359","-0.16741624474525452","0.025147676467895508","1","-0.08385751396417618","4.845813758849674e-22","-0.10906963795423508","0.0252121239900589","0.24503633379936215","","","2474","","","","","","","392","","","","0.6887755102040817","","","0.84375","","","","172","","","","","6133.993334054947","155924",""
"SDCI","40","8","0","1","152","finished","-","achille","","2023-10-10T05:11:18.000Z","1994","","256","","","","SDCI","10","1","15","10000","","","","","8000","0.1","","0.01","256","0.0002","0","0.002","0.2","2000","100","0.0005","256","0.005","power_iteration","true","0.01","0.005","linear","0.001","2000","100","0.1","","","","","","","","","","","","","","0.0005","1.0454795695841312","3881","9.367771297693253","0.4025","9.504752376188094","0","0.4477117396891117","7.520688578486443","376","360","386","-8.537653416395187","0.7047872340425532","0.7222222222222222","0.6865284974093264","0.828125","0.8125","0.828125","0.896875","166","160","176","150","160","1980.0817189216616","","-64.72168779373169"
"DCDFG","40","8","0","2","461","finished","-","achille","","2023-10-10T05:11:18.000Z","1182","","","exp","16","0.001","DCDFG","","","","10000","leaky_relu","2","10","40","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","195.4276123046875","5629499.5","271","72","0.4868549704551697","0.4635834097862244","0.023271560668945312","","0.5135974287986755","0","0.4903233945369721","0.02327403426170349","0.23274026811122897","","","539","","","","","","","484","","","","0.2830578512396694","","","0.428125","","","","530","","","","","1169.487117767334","34019",""
"DCDI","40","6","0","1","63","finished","-","achille","","2023-10-10T05:11:18.000Z","4975","","","exp","16","0.001","DCDI","","","","10000","","2","","40","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","966780989252567000","1.4272476840319037e+37","1005","288","0.10981376469135284","0.09143619984388351","0.01837756484746933","1","0.1745249629020691","1.6299554590421024e-21","0.15623359382152557","0.01829136908054352","0.1669660657644272","","","2006","","","","","","","266","","","","0.8233082706766918","","","0.9125","","","","68","","","","","4962.222433567047","126440",""
"DCDI","40","6","0","2","159","finished","-","achille","","2023-10-10T05:11:18.000Z","6031","","","exp","16","0.001","DCDI","","","","10000","","2","","40","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","1429356869771591700","1.1150372531499246e+35","1222","273","-0.14118927717208862","-0.16319069266319275","0.02200141549110413","1","-0.06750024110078812","6.167398870471419e-22","-0.08950163424015045","0.022001393139362335","0.21119822561740875","","","2441","","","","","","","338","","","","0.6005917159763313","","","0.8458333333333333","","","","172","","","","","6018.354877710342","153845",""
"DCDFG","40","6","0","0","394","finished","-","achille","","2023-10-10T05:11:10.000Z","1891","","","exp","16","0.001","DCDFG","","","","10000","leaky_relu","2","10","40","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","11976.0908203125","2882303744","393","80","0.6393114328384399","0.6155086755752563","0.02380275726318359","","0.6493339538574219","0","0.6255314350128174","0.023802518844604492","0.2380243688821793","","","782","","","","","","","417","","","","0.2973621103117506","","","0.5166666666666667","","","","409","","","","","1874.8125705718992","49328",""
"GIES","20","2","0.75","1","51","finished","-","achille","","2023-10-10T05:11:09.000Z","29","","","","","","GIES","","","","10000","","","","","","0.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84","","","","0.4166666666666667","","","0.875","","","","54","","","","","17.804532527923584","",""
"GIES","20","2","0.75","2","49","finished","-","achille","","2023-10-10T05:11:05.000Z","28","","","","","","GIES","","","","10000","","","","","","0.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84","","","","0.44047619047619047","","","0.925","","","","50","","","","","16.618168592453003","",""
"GIES","20","4","0.25","1","88","finished","-","achille","","2023-10-10T05:10:55.000Z","97","","","","","","GIES","","","","10000","","","","","","0.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","147","","","","0.4421768707482993","","","0.8125","","","","97","","","","","85.87779426574707","",""
"DCDI","40","2","0","2","71","finished","-","achille","","2023-10-10T05:10:49.000Z","2989","","","exp","16","0.001","DCDI","","","","10000","","2","","40","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","102423193209274370","4.355614270116893e+32","912","258","0.29246997833251953","0.28406232595443726","0.008407652378082275","1","0.3191525340080261","1.05727121949747e-21","0.3107439875602722","0.008408546447753906","0.08300263434648514","","","1820","","","","","","","131","","","","0.5038167938931297","","","0.825","","","","79","","","","","2968.020834445954","114722",""
"SDCI","40","2","0","2","40","finished","-","achille","","2023-10-10T05:10:49.000Z","1442","","256","","","","SDCI","10","1","15","10000","","","","","8000","0.1","","0.01","256","0.0002","0","0.002","0.2","2000","100","0.0005","256","0.005","power_iteration","true","0.01","0.005","linear","0.001","2000","100","0.1","","","","","","","","","","","","","","0.0005","1.1555219627916813","3980","10.592736780643463","0.11375","9.504752376188094","0","0.17161679826676846","6.285520642995834","104","94","110","-6.847350507974625","0.6538461538461539","0.7127659574468085","0.6454545454545455","0.85","0.8375","0.8875","0.9625","48","40","48","33","40","1419.287321805954","","-52.86582279205322"
"DCDFG","40","2","0","2","339","finished","-","achille","","2023-10-10T05:10:49.000Z","841","","","exp","16","0.001","DCDFG","","","","10000","leaky_relu","2","10","40","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","151.49440002441406","87960.9296875","238","60","0.5302911996841431","0.5141189694404602","0.01617223024368286","","0.5539807081222534","0","0.5378029346466064","0.016177773475646973","0.16177767515182495","","","472","","","","","","","348","","","","0.11494252873563218","","","0.5","","","","348","","","","","818.2143547534943","29798",""
"SDCI","40","2","0","0","44","finished","-","achille","","2023-10-10T05:10:49.000Z","1435","","256","","","","SDCI","10","1","15","10000","","","","","8000","0.1","","0.01","256","0.0002","0","0.002","0.2","2000","100","0.0005","256","0.005","power_iteration","true","0.01","0.005","linear","0.001","2000","100","0.1","","","","","","","","","","","","","","0.0005","1.1086283437907696","3980","7.166399270296097","0.12625","9.504752376188094","0","0.17902539810165763","6.296857342123985","101","95","106","-9.84672114253044","0.6534653465346535","0.6947368421052632","0.6226415094339622","0.825","0.825","0.825","0.9375","49","43","54","38","49","1411.8894572257996","","-77.11151123046875"
"SDCI","40","4","0","1","78","finished","-","achille","","2023-10-10T05:10:49.000Z","1093","","256","","","","SDCI","10","1","15","10000","","","","","8000","0.1","","0.01","256","0.0002","0","0.002","0.2","2000","100","0.0005","256","0.005","power_iteration","true","0.01","0.005","linear","0.001","2000","100","0.1","","","","","","","","","","","","","","0.0005","1.073152668774128","2921","9.691383361816406","0.219375","9.504752376188094","0","0.327532515861094","7.282852232456207","200","187","206","-8.119051486253738","0.69","0.7272727272727273","0.6747572815533981","0.8625","0.85","0.86875","0.925","84","75","88","70","81","1069.4753229618073","","-61.10732555389404"
"DCDI","40","2","0","0","132","finished","-","achille","","2023-10-10T05:10:49.000Z","3833","","","exp","16","0.001","DCDI","","","","10000","","2","","40","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","90955604759150600","8.711228540233786e+32","1174","286","0.0826343521475792","0.06722942739725113","0.015404924750328064","1","0.1207423061132431","3.462562857627915e-20","0.1054377630352974","0.01530454307794571","0.12154631316661836","","","2344","","","","","","","194","","","","0.35051546391752575","","","0.85","","","","138","","","","","3809.688876628876","147734",""
"SDCI","40","4","0","0","54","finished","-","achille","","2023-10-10T05:10:49.000Z","1147","","256","","","","SDCI","10","1","15","10000","","","","","8000","0.1","","0.01","256","0.0002","0","0.002","0.2","2000","100","0.0005","256","0.005","power_iteration","true","0.01","0.005","linear","0.001","2000","100","0.1","","","","","","","","","","","","","","0.0005","1.0949059389531612","3081","13.228788435459135","0.184375","9.504752376188094","0","0.36983513366431","7.710741654038429","188","183","192","-5.258597865700722","0.7712765957446809","0.7923497267759563","0.7552083333333334","0.90625","0.90625","0.90625","0.95","58","53","62","49","58","1123.4637036323547","","-40.63566970825195"
"DCDI","40","4","0","1","65","finished","-","achille","","2023-10-10T05:10:49.000Z","3796","","","exp","16","0.001","DCDI","","","","10000","","2","","40","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","21568614943424510","5.444517837646116e+31","1154","272","-0.110382542014122","-0.12582330405712128","0.015440762042999268","1","-0.03441690281033516","9.56389907772476e-20","-0.04982935264706611","0.015412449836730955","0.13349401950836182","","","2304","","","","","","","214","","","","0.7102803738317757","","","0.95","","","","70","","","","","3773.2916362285614","145214",""
"SDCI","40","4","0","2","62","finished","-","achille","","2023-10-10T05:10:49.000Z","1092","","256","","","","SDCI","10","1","15","10000","","","","","8000","0.1","","0.01","256","0.0002","0","0.002","0.2","2000","100","0.0005","256","0.005","power_iteration","true","0.01","0.005","linear","0.001","2000","100","0.1","","","","","","","","","","","","","","0.0005","1.2146568819880486","2881","10.16693463921547","0.246875","9.504752376188094","0","0.3546973457559943","8.14007705450058","196","189","210","-9.87285241484642","0.7346938775510204","0.7619047619047619","0.6952380952380952","0.9","0.9","0.9125","0.98125","68","61","78","56","71","1067.1543588638306","","-74.96747303009033"
"SDCI","40","6","0","0","58","finished","-","achille","","2023-10-10T05:10:49.000Z","1441","","256","","","","SDCI","10","1","15","10000","","","","","8000","0.1","","0.01","256","0.0002","0","0.002","0.2","2000","100","0.0005","256","0.005","power_iteration","true","0.01","0.005","linear","0.001","2000","100","0.1","","","","","","","","","","","","","","0.0005","0.9558683373034","3980","13.15664365887642","0.291875","9.504752376188094","0","0.4319826299324632","7.455392599105835","262","249","271","-3.8160232827067375","0.8396946564885496","0.8594377510040161","0.8191881918819188","0.9166666666666666","0.8916666666666667","0.925","0.9625","62","61","67","57","63","1418.224513053894","","-26.62126660346985"
"SDCI","40","2","0","1","42","finished","-","achille","","2023-10-10T05:10:49.000Z","1196","","256","","","","SDCI","10","1","15","10000","","","","","8000","0.1","","0.01","256","0.0002","0","0.002","0.2","2000","100","0.0005","256","0.005","power_iteration","true","0.01","0.005","linear","0.001","2000","100","0.1","","","","","","","","","","","","","","0.0005","0.989456072449684","3241","6.243041291832924","0.121875","9.504752376188094","0","0.19119933852925897","6.04422815144062","110","107","111","-9.396921038627625","0.6545454545454545","0.6822429906542056","0.6576576576576577","0.9","0.9125","0.9125","0.975","46","41","45","38","42","1171.9236962795258","","-74.87845039367676"
"DCDFG","40","4","0","1","483","finished","-","achille","","2023-10-10T05:10:49.000Z","990","","","exp","16","0.001","DCDFG","","","","10000","leaky_relu","2","10","40","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","443.4991149902344","175921.859375","279","57","0.5933160781860352","0.5698543787002563","0.02346169948577881","","0.5995900630950928","0","0.5761209726333618","0.023469090461730957","0.23469100892543793","","","555","","","","","","","538","","","","0.18587360594795535","","","0.625","","","","498","","","","","965.1044070720671","35027",""
"DCDFG","40","4","0","2","492","finished","-","achille","","2023-10-10T05:10:49.000Z","1171","","","exp","16","0.001","DCDFG","","","","10000","leaky_relu","2","10","40","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","2639974.5","184467439616","334","84","0.5740337371826172","0.5520439743995667","0.021989762783050537","","0.5593119263648987","0","0.5373239517211914","0.021987974643707275","0.2198798805475235","","","664","","","","","","","532","","","","0.16353383458646617","","","0.54375","","","","518","","","","","1147.594761133194","41894",""
"DCDI","40","4","0","2","103","finished","-","achille","","2023-10-10T05:10:49.000Z","3908","","","exp","16","0.001","DCDI","","","","10000","","2","","40","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","54736497739300860","8.711228540233786e+32","1193","262","0.027718257158994675","0.01342175155878067","0.014296505600214005","1","0.06829671561717987","9.251123347307706e-21","0.0540183000266552","0.014278415590524672","0.1377200484275818","","","2383","","","","","","","221","","","","0.5972850678733032","","","0.825","","","","117","","","","","3884.3098237514496","150191",""
"DCDFG","40","4","0","0","405","finished","-","achille","","2023-10-10T05:10:49.000Z","894","","","exp","16","0.001","DCDFG","","","","10000","leaky_relu","2","10","40","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","1653.065185546875","703687.4375","252","66","0.7015448808670044","0.6810857057571411","0.02045917510986328","","0.7065538167953491","0","0.686089813709259","0.020464003086090088","0.20464029908180237","","","501","","","","","","","435","","","","0.2045977011494253","","","0.55625","","","","417","","","","","870.3740992546082","31625",""
"DCDI","40","4","0","0","71","finished","-","achille","","2023-10-10T05:10:49.000Z","3981","","","exp","16","0.001","DCDI","","","","10000","","2","","40","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","142154758843531260","3.4844914160935143e+33","1019","270","0.005612132139503956","-0.011889289133250712","0.01750142127275467","1","0.09400314092636108","2.6519887036654566e-20","0.07650783658027649","0.017495304346084595","0.1372416615486145","","","2034","","","","","","","219","","","","0.684931506849315","","","0.9375","","","","79","","","","","3958.2557470798497","128204",""
"DCDFG","40","2","0","1","602","finished","-","achille","","2023-10-10T05:10:49.000Z","1011","","","exp","16","0.001","DCDFG","","","","10000","leaky_relu","2","10","40","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","25333352","1475739516928","287","90","0.6817055344581604","0.6649433970451355","0.016762137413024902","","0.6952654719352722","0","0.6785053610801697","0.01676011085510254","0.1676013320684433","","","570","","","","","","","628","","","","0.07006369426751592","","","0.55","","","","620","","","","","988.6444625854492","35972",""
"DCDFG","40","2","0","0","454","finished","-","achille","","2023-10-10T05:10:49.000Z","901","","","exp","16","0.001","DCDFG","","","","10000","leaky_relu","2","10","40","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","1695.6524658203125","1407374.875","256","66","0.4874305725097656","0.47025054693222046","0.017180025577545166","","0.5174416899681091","0","0.500261127948761","0.017180562019348145","0.1718059480190277","","","509","","","","","","","476","","","","0.09453781512605042","","","0.5625","","","","466","","","","","878.3713343143463","32129",""
"DCDI","40","6","0","0","97","finished","-","achille","","2023-10-10T05:10:49.000Z","3386","","","exp","16","0.001","DCDI","","","","10000","","2","","40","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","101931436633751550","8.711228540233786e+32","1024","257","0.06993599236011505","0.05116015672683716","0.018775835633277893","1","0.15239201486110687","1.2775361284161649e-21","0.13362054526805878","0.018771469593048096","0.18641243875026703","","","2044","","","","","","","298","","","","0.714765100671141","","","0.8875","","","","112","","","","","3360.0454127788544","128834",""
"DCDI","40","2","0","1","123","finished","-","achille","","2023-10-10T05:10:49.000Z","3734","","","exp","16","0.001","DCDI","","","","10000","","2","","40","","0.1","0.1","","","","","","","","","","","","","","","","","","","","","59517994635624450","4.355614270116893e+32","1135","272","0.03867068886756897","0.02353157475590706","0.015139114111661913","1","0.08809281885623932","5.506620824652493e-20","0.07301927357912064","0.015073545277118685","0.1179545596241951","","","2266","","","","","","","189","","","","0.3703703703703703","","","0.875","","","","129","","","","","3711.557528734207","142820",""
"GIES","20","2","0.5","1","43","finished","-","achille","","2023-10-10T05:10:40.000Z","27","","","","","","GIES","","","","10000","","","","","","0.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79","","","","0.4683544303797468","","","0.925","","","","45","","","","","16.421599626541138","",""
"GIES","20","2","0.5","2","48","finished","-","achille","","2023-10-10T05:10:34.000Z","28","","","","","","GIES","","","","10000","","","","","","0.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83","","","","0.4457831325301205","","","0.925","","","","49","","","","","16.826027393341064","",""
